name,longitude,latitude,prov,date,key,avg_min,norm_avg_min
Zanthoxylum americanum,-88.242859,42.121703,gbif,2017-03-27,1455585472,10819565.914583212,0.5072394798758189
Zanthoxylum americanum,-89.027803,41.295733,gbif,2017-03-03,1562947672,10879835.636520216,0.6699531912226349
Zanthoxylum americanum,-94.35772,45.47371,gbif,2017-03-30,1457589235,10887570.754737455,0.6908361445926352
Zanthoxylum americanum,-80.177978,42.05092,gbif,2017-03-11,1453517452,10519995.857096303,-0.3015274149345239
Zanthoxylum americanum,-92.879168,45.611555,gbif,2017-04-22,1500298021,10835296.56983018,0.5497084545929528
Zanthoxylum americanum,-88.78067,43.0849,gbif,2017-04-23,1500303310,10800816.606050763,0.4566208694284376
Zanthoxylum americanum,-75.434029,45.209124,gbif,2017-04-23,1562929117,10313776.804246966,-0.8582691147653796
Zanthoxylum americanum,-83.831493,39.794109,gbif,2017-04-22,1806325037,10743816.752125436,0.3027350129761641
Zanthoxylum americanum,-87.827667,41.897315,gbif,2017-04-18,1500272523,10813457.841159474,0.49074915498276517
Zanthoxylum americanum,-92.44611,45.37233,gbif,2017-04-25,1500313001,10831376.43391037,0.5391250331999878
Zanthoxylum americanum,-92.808503,44.548334,gbif,2017-04-17,1500273456,10877070.139527952,0.6624870164193056
Zanthoxylum americanum,-92.820178,44.716178,gbif,2017-04-29,1562892006,10870504.795506906,0.6447621712134542
Zanthoxylum americanum,-89.425409,43.041695,gbif,2017-04-06,1500285733,10824903.342793178,0.5216492485818786
Zanthoxylum americanum,-75.452683,45.22858,gbif,2017-04-23,1562929290,10314608.130192036,-0.8560247352409042
Zanthoxylum americanum,-74.641584,45.174916,gbif,2017-04-30,1562932521,10280676.396398943,-0.9476322316829349
Zanthoxylum americanum,-93.186335,44.468351,gbif,2017-04-04,1457609664,10892565.643649738,0.7043211398201243
Zanthoxylum americanum,-75.482309,45.272746,gbif,2017-04-23,1562929107,10315964.534045458,-0.8523627720198674
Zanthoxylum americanum,-82.402983,42.670173,gbif,2017-05-22,1562972911,10584136.52823307,-0.12836307447435913
Zanthoxylum americanum,-91.53381,45.57481,gbif,2017-05-28,1563432627,10793683.098393764,0.437362119454372
Zanthoxylum americanum,-76.325781,45.435983,gbif,2017-05-28,1668814963,10351370.52154759,-0.7567751461736356
Zanthoxylum americanum,-84.110277,42.185015,gbif,2017-05-07,1621774018,10666239.229445856,0.09329441450318408
Zanthoxylum americanum,-89.672553,43.079392,gbif,2017-05-06,1562919023,10831938.24846069,0.5406417969684802
Zanthoxylum americanum,-88.628951,42.845751,gbif,2017-05-21,1802621297,10804897.210134236,0.4676375161561733
Zanthoxylum americanum,-83.079269,42.265422,gbif,2017-05-26,1699387210,10624440.292361442,-0.019552633148137946
Zanthoxylum americanum,-75.224886,45.209899,gbif,2017-05-07,1562973275,10305075.395018341,-0.8817608207834835
Zanthoxylum americanum,-76.361901,45.441122,gbif,2017-05-28,1640082206,10352877.727316443,-0.7527060541564232
Zanthoxylum americanum,-89.901383,43.91917,gbif,2017-05-29,1668799499,10806346.62577637,0.4715505887710112
Zanthoxylum americanum,-88.62774,42.844793,gbif,2017-05-21,1562973475,10804892.320786664,0.4676243160971069
Zanthoxylum americanum,-87.526597,41.68652,gbif,2017-05-13,1562930745,10810778.68072844,0.4835160680691924
Zanthoxylum americanum,-88.231928,42.885263,gbif,2017-05-04,1562903021,10789407.787647806,0.42581981170384176
