"","longitude","latitude","date","year","time_frame"
"1309",-80.1243178187,42.0123031833,2016-06-29,2016,"T2"
"1310",-77.3845550523,39.1500578408,2016-06-15,2016,"T2"
"1311",-82.4213640571,41.8150007053,2016-06-17,2016,"T2"
"1312",-86.1032165,35.4911599,2016-05-22,2016,"T2"
"1313",-87.632811,41.965138,2016-06-07,2016,"T2"
"1314",-93.6530386,35.17101726,2016-06-05,2016,"T2"
"1315",-87.9083485588,42.643135377,2016-05-26,2016,"T2"
"1316",-90.42312,38.5547416667,2016-05-24,2016,"T2"
"1317",-87.2708873,41.6146102,2016-05-20,2016,"T2"
"1318",-88.997575,39.845355,2016-04-30,2016,"T2"
"1319",-88.211514,41.376741,2016-02-24,2016,"T2"
"1320",-75.8922135122,44.8302714245,2013-08-20,2013,"T2"
"1321",-80.1626032941,42.1310335579,2016-02-13,2016,"T2"
"1322",-87.78011818,42.00266537,2016-02-07,2016,"T2"
"1323",-79.6163017995,42.3676027433,2015-11-25,2015,"T2"
"1324",-81.441779,41.101445,2015-10-28,2015,"T2"
"1325",-91.038989,30.426337,2015-09-28,2015,"T2"
"1326",-82.68371337,41.61635924,2015-09-26,2015,"T2"
"1327",-83.37483,38.930531,2015-08-19,2015,"T2"
"1328",-88.180325,41.798533,2015-08-06,2015,"T2"
"1329",-83.796908,40.058759,2015-07-13,2015,"T2"
"1330",-81.441779,41.101445,2010-08-26,2010,"T2"
"1331",-92.89830557,34.42444951,2015-06-14,2015,"T2"
"1332",-86.667215,36.053019,2015-05-23,2015,"T2"
"1333",-87.7802431,42.00232672,2015-05-17,2015,"T2"
"1334",-85.919594,35.290821,2015-04-08,2015,"T2"
"1335",-88.177466,41.79701,2014-12-10,2014,"T2"
"1336",-76.965205806,39.1915030406,2014-10-09,2014,"T2"
"1337",-79.7624028987,42.2145206408,2014-08-25,2014,"T2"
"1338",-79.7813069506,42.3946489255,2014-08-25,2014,"T2"
"1339",-79.649421897,42.2140507641,2014-08-25,2014,"T2"
"1340",-79.7122216218,42.2525645205,2014-08-25,2014,"T2"
"1341",-77.741481,39.318612,2014-08-07,2014,"T2"
"1342",-81.2685300693,36.5676162398,2014-07-17,2014,"T2"
"1343",-87.076769,41.656536,2014-07-05,2014,"T2"
"1344",-72.51991,43.6321,2014-07-01,2014,"T2"
"1345",-72.519681,43.63187,2014-06-23,2014,"T2"
"1346",-80.0858521203,42.0703040301,2014-06-07,2014,"T2"
"1347",-90.10579084,40.34976605,2014-06-05,2014,"T2"
"1348",-80.0173726858,42.0217754614,2013-12-27,2013,"T2"
"1349",-87.781385,42.003226,2013-09-14,2013,"T2"
"1350",-87.781391,42.00314731,2013-09-14,2013,"T2"
"1351",-80.0515086066,42.028022096,2013-09-01,2013,"T2"
"1352",-80.1762976485,42.0617773354,2013-09-01,2013,"T2"
"1353",-80.0470081583,42.1070290261,2013-08-10,2013,"T2"
"1354",-84.224291,39.655372,2013-08-10,2013,"T2"
"1355",-88.656905,41.638403,2013-07-25,2013,"T2"
"1356",-87.77815,41.999394,2013-06-02,2013,"T2"
"1357",-84.378518,40.103114,2013-06-22,2013,"T2"
"1358",-72.5198333333,43.632,2013-06-19,2013,"T2"
"1359",-88.5642085534,41.5946744107,2013-02-22,2013,"T2"
"1360",-81.286106,41.759581,2012-08-12,2012,"T2"
"1361",-81.1554070654,43.259203469,2012-08-02,2012,"T2"
"1362",-81.0167379075,43.24615165,2012-07-25,2012,"T2"
"1363",-93.151171,44.464508,2012-06-15,2012,"T2"
